 ime,la ,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
2023-10-01 10:06:31.60,46.5686971,7.9340279,1864.906,1.79,-38.48,13.54,1.080,1.176,0.29,272.66772,0.31324,3,20

2023-10-01 10:06:31.80,46.5687002,7.9339275,1862.207,1.66,-38.40,13.57,1.082,1.178,0.25,272.48030,0.25966,3,20

2023-10-01 10:06:32.00,46.5687033,7.9338272,1859.474,1.76,-38.47,13.80,1.083,1.180,0.24,272.61966,0.27392,3,22

2023-10-01 10:06:32.20,46.5687066,7.9337268,1856.698,1.82,-38.59,13.87,1.085,1.182,0.27,272.69640,0.29859,3,21

2023-10-01 10:06:32.40,46.5687101,7.9336260,1853.957,2.08,-38.61,13.66,1.086,1.184,0.23,273.08000,0.26505,3,21

2023-10-01 10:06:32.60,46.5687140,7.9335254,1851.240,2.20,-38.48,13.63,1.088,1.186,0.23,273.27170,0.25865,3,21

2023-10-01 10:06:32.80,46.5687180,7.9334250,1848.483,2.32,-38.55,13.92,1.091,1.190,0.36,273.44316,0.38714,3,22

2023-10-01 10:06:33.00,46.5687221,7.9333244,1845.670,2.27,-38.64,14.02,1.093,1.192,0.25,273.36314,0.27080,3,20

2023-10-01 10:06:33.20,46.5687261,7.9332236,1842.824,2.29,-38.78,14.15,1.095,1.193,0.24,273.38086,0.27260,3,20

2023-10-01 10:06:33.40,46.5687302,7.9331225,1839.992,2.32,-38.69,14.15,1.095,1.194,0.24,273.43682,0.27836,3,21

2023-10-01 10:06:33.60,46.5687346,7.9330215,1837.183,2.46,-38.66,14.05,1.097,1.197,0.25,273.63658,0.29922,3,21

2023-10-01 10:06:33.80,46.5687392,7.9329204,1834.389,2.71,-38.78,13.96,1.097,1.197,0.23,273.99276,0.25675,3,21

2023-10-01 10:06:34.00,46.5687442,7.9328194,1831.599,2.83,-38.61,13.88,1.097,1.197,0.23,274.18726,0.25765,3,21

2023-10-01 10:06:34.20,46.5687495,7.9327183,1828.874,3.05,-38.66,13.60,1.098,1.198,0.23,274.51168,0.26098,3,22

2023-10-01 10:06:34.40,46.5687550,7.9326176,1826.183,3.26,-38.58,13.21,1.097,1.197,0.22,274.82790,0.25518,3,21

2023-10-01 10:06:34.60,46.5687611,7.9325166,1823.575,3.45,-38.60,13.12,1.097,1.197,0.24,275.11216,0.28123,3,22

2023-10-01 10:06:34.80,46.5687674,7.9324161,1820.964,3.56,-38.51,13.05,1.099,1.199,0.24,275.28116,0.26837,3,23

2023-10-01 10:06:35.00,46.5687741,7.9323156,1818.366,3.85,-38.38,13.16,1.098,1.197,0.21,275.72536,0.23273,3,22

2023-10-01 10:06:35.20,46.5687811,7.9322154,1815.701,3.97,-38.43,13.45,1.099,1.199,0.28,275.90042,0.33040,3,22

2023-10-01 10:06:35.40,46.5687884,7.9321149,1813.021,4.12,-38.49,13.49,1.100,1.200,0.24,276.10938,0.27303,3,21

2023-10-01 10:06:35.60,46.5687961,7.9320145,1810.358,4.31,-38.40,13.28,1.100,1.201,0.24,276.41104,0.28365,3,21

2023-10-01 10:06:35.80,46.5688041,7.9319145,1807.710,4.60,-38.33,13.11,1.100,1.202,0.24,276.84486,0.27515,3,21

2023-10-01 10:06:36.00,46.5688126,7.9318145,1805.113,4.85,-38.28,12.87,1.099,1.200,0.21,277.22656,0.24717,3,20

2023-10-01 10:06:36.20,46.5688217,7.9317151,1802.554,5.28,-38.19,12.64,1.097,1.199,0.20,277.86540,0.24674,3,22

2023-10-01 10:06:36.40,46.5688313,7.9316158,1800.014,5.42,-38.25,12.65,1.094,1.197,0.19,278.06000,0.24426,3,22

2023-10-01 10:06:36.60,46.5688415,7.9315165,1797.516,5.94,-38.03,12.21,1.094,1.197,0.26,278.87050,0.30928,3,22

2023-10-01 10:06:36.80,46.5688521,7.9314177,1795.085,5.80,-37.86,11.94,1.094,1.197,0.22,278.70652,0.28176,3,21

2023-10-01 10:06:37.00,46.5688628,7.9313194,1792.682,6.16,-37.77,11.90,1.092,1.196,0.20,279.25882,0.25222,3,22

2023-10-01 10:06:37.20,46.5688738,7.9312211,1790.307,6.06,-37.65,11.80,1.092,1.197,0.23,279.14660,0.27978,3,22

2023-10-01 10:06:37.40,46.5688846,7.9311229,1787.930,5.92,-37.58,12.04,1.091,1.196,0.21,278.95504,0.26197,3,21

2023-10-01 10:06:37.60,46.5688952,7.9310249,1785.494,5.81,-37.69,12.33,1.091,1.197,0.27,278.76532,0.33409,3,22

2023-10-01 10:06:37.80,46.5689056,7.9309267,1783.020,5.72,-37.75,12.36,1.091,1.198,0.22,278.61386,0.26517,3,22

2023-10-01 10:06:38.00,46.5689157,7.9308285,1780.530,5.55,-37.74,12.45,1.087,1.195,0.18,278.36644,0.22061,3,22

2023-10-01 10:06:38.20,46.5689256,7.9307308,1778.000,5.52,-37.60,12.42,1.082,1.191,0.17,278.35562,0.21149,3,22

2023-10-01 10:06:38.40,46.5689356,7.9306329,1775.483,5.52,-37.57,12.65,1.082,1.193,0.37,278.36236,0.46226,3,22

2023-10-01 10:06:38.60,46.5689455,7.9305350,1772.914,5.55,-37.52,12.95,1.087,1.196,0.38,278.41578,0.47236,3,22

2023-10-01 10:06:38.80,46.5689557,7.9304371,1770.299,5.70,-37.53,13.26,1.090,1.198,0.24,278.63462,0.29012,3,22

2023-10-01 10:06:39.00,46.5689659,7.9303392,1767.609,5.67,-37.59,13.66,1.086,1.194,0.15,278.57832,0.19100,3,22

2023-10-01 10:06:39.20,46.5689763,7.9302412,1764.822,5.79,-37.67,14.13,1.086,1.194,0.23,278.74106,0.27299,3,22

2023-10-01 10:06:39.40,46.5689866,7.9301432,1762.001,5.74,-37.57,13.97,1.086,1.194,0.23,278.68222,0.26506,3,22

2023-10-01 10:06:39.60,46.5689971,7.9300453,1759.153,5.87,-37.54,14.53,1.087,1.195,0.26,278.88676,0.30282,3,22

2023-10-01 10:06:39.80,46.5690077,7.9299472,1756.220,5.90,-37.67,14.77,1.087,1.196,0.19,278.90006,0.26794,3,22

2023-10-01 10:06:40.00,46.5690183,7.9298493,1753.166,5.96,-37.68,15.21,1.084,1.194,0.18,278.99408,0.24717,3,20

2023-10-01 10:06:40.20,46.5690293,7.9297504,1750.106,6.16,-38.04,15.50,1.083,1.194,0.22,279.20196,0.26440,3,21

2023-10-01 10:06:40.40,46.5690404,7.9296519,1746.987,6.33,-37.84,15.37,1.080,1.191,0.17,279.49602,0.21492,3,21

2023-10-01 10:06:40.60,46.5690520,7.9295529,1743.907,6.50,-38.11,15.48,1.079,1.191,0.23,279.67570,0.26901,3,21

2023-10-01 10:06:40.80,46.5690641,7.9294535,1740.829,6.88,-38.14,15.33,1.079,1.191,0.23,280.22076,0.27763,3,21

2023-10-01 10:06:41.00,46.5690766,7.9293540,1737.767,7.02,-38.19,15.34,1.079,1.191,0.22,280.41534,0.26670,3,21

2023-10-01 10:06:41.20,46.5690896,7.9292543,1734.752,7.30,-38.26,14.92,1.080,1.193,0.24,280.80386,0.28283,3,21

2023-10-01 10:06:41.40,46.5691026,7.9291548,1731.741,7.29,-38.40,14.94,1.077,1.191,0.18,280.75370,0.23609,3,21

2023-10-01 10:06:41.60,46.5691161,7.9290548,1728.791,7.63,-38.27,14.62,1.077,1.191,0.22,281.27050,0.27002,3,21

2023-10-01 10:06:41.80,46.5691297,7.9289552,1725.877,7.57,-38.37,14.41,1.076,1.190,0.21,281.15518,0.25819,3,22

2023-10-01 10:06:42.00,46.5691427,7.9288551,1723.018,6.84,-38.40,14.21,1.075,1.190,0.21,280.09618,0.25076,3,22

2023-10-01 10:06:42.20,46.5691553,7.9287555,1720.127,7.29,-38.42,14.22,1.071,1.187,0.16,280.74996,0.19698,3,22

2023-10-01 10:06:42.40,46.5691684,7.9286552,1717.254,7.23,-38.58,14.43,1.069,1.187,0.22,280.62018,0.27551,3,23

2023-10-01 10:06:42.60,46.5691813,7.9285544,1714.351,7.13,-38.68,14.62,1.069,1.188,0.26,280.43900,0.31922,3,22

2023-10-01 10:06:42.80,46.5691946,7.9284537,1711.381,7.56,-38.56,15.08,1.070,1.189,0.23,281.08742,0.29174,3,21

2023-10-01 10:06:43.00,46.5692079,7.9283527,1708.394,7.19,-38.84,14.90,1.071,1.191,0.26,280.48752,0.29575,3,21

2023-10-01 10:06:43.20,46.5692206,7.9282517,1705.415,6.98,-38.72,14.77,1.070,1.190,0.24,280.21364,0.26515,3,22

2023-10-01 10:06:43.40,46.5692328,7.9281506,1702.450,6.54,-38.78,14.97,1.069,1.190,0.23,279.56628,0.24990,3,23

2023-10-01 10:06:43.60,46.5692443,7.9280491,1699.450,6.21,-39.03,15.10,1.068,1.191,0.23,279.04698,0.26754,3,23

2023-10-01 10:06:43.80,46.5692555,7.9279471,1696.479,6.21,-39.13,14.84,1.068,1.191,0.22,279.01138,0.26182,3,23

2023-10-01 10:06:44.00,46.5692665,7.9278447,1693.605,5.96,-39.27,14.21,1.065,1.188,0.17,278.63170,0.20717,3,23

2023-10-01 10:06:44.20,46.5692774,7.9277428,1690.809,6.25,-39.08,13.49,1.062,1.186,0.17,279.08244,0.21445,3,23

2023-10-01 10:06:44.40,46.5692888,7.9276411,1688.167,6.35,-38.88,13.03,1.060,1.186,0.21,279.27996,0.24218,3,23

2023-10-01 10:06:44.60,46.5693005,7.9275397,1685.623,6.65,-38.90,12.50,1.059,1.185,0.21,279.70522,0.24912,3,23

2023-10-01 10:06:44.80,46.5693127,7.9274385,1683.135,6.88,-38.79,12.33,1.059,1.187,0.28,280.05464,0.34679,3,22

2023-10-01 10:06:45.00,46.5693253,7.9273379,1680.709,7.14,-38.48,11.82,1.058,1.185,0.16,280.51412,0.22567,3,23

2023-10-01 10:06:45.20,46.5693385,7.9272377,1678.380,7.45,-38.32,11.51,1.057,1.186,0.25,281.00118,0.31912,3,23

2023-10-01 10:06:45.40,46.5693521,7.9271382,1676.133,7.61,-38.04,10.94,1.057,1.186,0.23,281.31512,0.29315,3,23

2023-10-01 10:06:45.60,46.5693660,7.9270391,1674.016,7.81,-37.94,10.40,1.058,1.188,0.25,281.63078,0.33109,3,23

2023-10-01 10:06:45.80,46.5693803,7.9269408,1671.970,8.01,-37.52,10.01,1.059,1.189,0.22,282.05304,0.27138,3,23

2023-10-01 10:06:46.00,46.5693948,7.9268434,1670.003,8.19,-37.36,9.59,1.057,1.188,0.20,282.36470,0.27035,3,23

2023-10-01 10:06:46.20,46.5694098,7.9267465,1668.125,8.44,-37.04,9.21,1.056,1.188,0.20,282.84074,0.27645,3,23

2023-10-01 10:06:46.40,46.5694249,7.9266504,1666.229,8.38,-36.80,9.43,1.054,1.186,0.18,282.83418,0.25006,3,23

2023-10-01 10:06:46.60,46.5694403,7.9265552,1664.295,8.78,-36.40,9.55,1.052,1.184,0.15,283.56200,0.23531,3,23

2023-10-01 10:06:46.80,46.5694560,7.9264607,1662.372,8.75,-36.36,9.38,1.048,1.183,0.17,283.53400,0.24794,3,23

2023-10-01 10:06:47.00,46.5694717,7.9263666,1660.486,8.65,-36.20,9.14,1.046,1.181,0.16,283.43338,0.23644,3,23

2023-10-01 10:06:47.20,46.5694872,7.9262728,1658.612,8.64,-35.95,9.29,1.044,1.179,0.21,283.50978,0.28922,3,23

2023-10-01 10:06:47.40,46.5695024,7.9261795,1656.708,8.27,-35.81,9.47,1.041,1.177,0.16,283.00592,0.22713,3,23

2023-10-01 10:06:47.60,46.5695170,7.9260867,1654.734,7.92,-35.53,10.09,1.039,1.176,0.19,282.56638,0.25347,3,23

2023-10-01 10:06:47.80,46.5695317,7.9259941,1652.676,8.41,-35.49,10.40,1.040,1.177,0.29,283.33286,0.40718,3,23

2023-10-01 10:06:48.00,46.5695465,7.9259015,1650.525,8.02,-35.43,11.11,1.042,1.178,0.18,282.75180,0.28475,3,23

2023-10-01 10:06:48.20,46.5695607,7.9258095,1648.256,7.83,-35.34,11.38,1.040,1.178,0.17,282.49158,0.28063,3,23

2023-10-01 10:06:48.40,46.5695748,7.9257173,1645.945,7.79,-35.38,11.75,1.039,1.179,0.22,282.41552,0.32990,3,23

2023-10-01 10:06:48.60,46.5695887,7.9256253,1643.573,7.72,-35.32,11.75,1.037,1.179,0.19,282.33466,0.27181,3,22

2023-10-01 10:06:48.80,46.5696027,7.9255331,1641.206,7.87,-35.41,11.86,1.040,1.182,0.37,282.52454,0.49627,3,21

2023-10-01 10:06:49.00,46.5696170,7.9254409,1638.828,7.99,-35.33,11.87,1.046,1.188,0.40,282.73834,0.55436,3,21

2023-10-01 10:06:49.20,46.5696316,7.9253487,1636.454,8.15,-35.31,11.97,1.053,1.194,0.40,283.00450,0.52698,3,20

2023-10-01 10:06:49.40,46.5696465,7.9252567,1634.048,8.35,-35.16,12.14,1.062,1.201,0.43,283.35726,0.56863,3,20

2023-10-01 10:06:49.60,46.5696617,7.9251650,1631.610,8.51,-35.10,12.31,1.071,1.209,0.43,283.62276,0.57173,3,20

2023-10-01 10:06:49.80,46.5696771,7.9250733,1629.126,8.59,-35.14,12.60,1.081,1.216,0.40,283.74208,0.54651,3,20

2023-10-01 10:06:50.00,46.5696927,7.9249816,1626.597,8.71,-35.05,12.79,1.090,1.223,0.40,283.96184,0.53166,3,20

2023-10-01 10:06:50.20,46.5697086,7.9248903,1624.028,8.94,-34.94,12.92,1.101,1.232,0.48,284.35760,0.68248,3,20

2023-10-01 10:06:50.40,46.5697250,7.9247991,1621.468,9.20,-34.85,12.94,1.114,1.242,0.45,284.79190,0.63766,3,20

2023-10-01 10:06:50.60,46.5697419,7.9247083,1618.897,9.48,-34.70,12.96,1.126,1.251,0.43,285.28356,0.60849,3,20

2023-10-01 10:06:50.80,46.5697591,7.9246176,1616.300,9.67,-34.71,13.17,1.138,1.261,0.44,285.56626,0.61284,3,20

2023-10-01 10:06:51.00,46.5697767,7.9245271,1613.687,9.80,-34.68,13.04,1.149,1.271,0.41,285.77466,0.50926,3,19

2023-10-01 10:06:51.20,46.5697945,7.9244365,1611.119,10.00,-34.70,12.90,1.160,1.282,0.47,286.07630,0.66733,3,19

2023-10-01 10:06:51.40,46.5698129,7.9243461,1608.531,10.38,-34.66,12.96,1.173,1.294,0.45,286.66730,0.61350,3,19

2023-10-01 10:06:51.60,46.5698319,7.9242558,1605.930,10.67,-34.49,13.12,1.180,1.297,0.26,287.19602,0.36769,3,19

2023-10-01 10:06:51.80,46.5698514,7.9241656,1603.386,10.98,-34.49,12.70,1.185,1.299,0.25,287.65344,0.34242,3,18

2023-10-01 10:06:52.00,46.5698713,7.9240754,1600.856,11.03,-34.49,12.84,1.190,1.302,0.26,287.73342,0.34803,3,18

2023-10-01 10:06:52.20,46.5698916,7.9239852,1598.337,11.43,-34.42,12.74,1.194,1.305,0.26,288.37274,0.34230,3,18

2023-10-01 10:06:52.40,46.5699122,7.9238952,1595.792,11.46,-34.51,12.78,1.198,1.309,0.24,288.36316,0.33945,3,18

2023-10-01 10:06:52.60,46.5699331,7.9238055,1593.216,11.85,-34.51,12.70,1.202,1.312,0.27,288.95182,0.39245,3,18

2023-10-01 10:06:52.80,46.5699544,7.9237161,1590.623,11.86,-34.46,12.75,1.207,1.317,0.27,289.00012,0.39528,3,18

2023-10-01 10:06:53.00,46.5699762,7.9236266,1588.050,12.34,-34.31,12.78,1.211,1.320,0.26,289.78242,0.37311,3,18

2023-10-01 10:06:53.20,46.5699981,7.9235376,1585.447,12.18,-34.28,12.89,1.215,1.322,0.25,289.55314,0.37255,3,18

2023-10-01 10:06:53.40,46.5700202,7.9234483,1582.849,12.33,-34.30,12.96,1.221,1.328,0.30,289.77436,0.41349,3,19

2023-10-01 10:06:53.60,46.5700424,7.9233590,1580.271,12.41,-34.31,12.68,1.223,1.328,0.22,289.88470,0.28021,3,19

2023-10-01 10:06:53.80,46.5700648,7.9232695,1577.711,12.52,-34.37,12.92,1.227,1.331,0.28,290.01926,0.37833,3,19

2023-10-01 10:06:54.00,46.5700874,7.9231801,1575.085,12.64,-34.31,13.16,1.230,1.332,0.23,290.22482,0.31101,3,19

2023-10-01 10:06:54.20,46.5701102,7.9230908,1572.436,12.73,-34.29,13.18,1.234,1.335,0.27,290.36564,0.37281,3,18

2023-10-01 10:06:54.40,46.5701332,7.9230015,1569.782,12.76,-34.23,13.30,1.239,1.340,0.29,290.44084,0.42114,3,18

2023-10-01 10:06:54.60,46.5701563,7.9229120,1567.084,12.95,-34.54,13.48,1.241,1.342,0.21,290.55272,0.29367,3,16

2023-10-01 10:06:54.80,46.5701795,7.9228221,1564.329,12.88,-34.47,13.97,1.245,1.346,0.27,290.48396,0.38720,3,16

2023-10-01 10:06:55.00,46.5702027,7.9227319,1561.539,12.92,-34.53,14.09,1.248,1.347,0.24,290.50694,0.31842,3,16

2023-10-01 10:06:55.20,46.5702260,7.9226419,1558.714,12.96,-34.56,14.15,1.252,1.349,0.24,290.55082,0.32333,3,16

2023-10-01 10:06:55.40,46.5702497,7.9225519,1555.864,13.43,-34.52,14.25,1.253,1.350,0.21,291.25974,0.29682,3,17

2023-10-01 10:06:55.60,46.5702742,7.9224615,1553.025,13.74,-34.50,14.40,1.254,1.352,0.22,291.71766,0.32592,3,17

2023-10-01 10:06:55.80,46.5702991,7.9223718,1550.147,13.90,-34.42,14.25,1.258,1.356,0.29,291.98556,0.42259,3,17

2023-10-01 10:06:56.00,46.5703242,7.9222822,1547.322,13.98,-34.45,13.92,1.263,1.360,0.25,292.08902,0.35091,3,17

2023-10-01 10:06:56.20,46.5703493,7.9221920,1544.586,13.98,-34.65,13.58,1.270,1.367,0.40,291.96632,0.58022,3,17

2023-10-01 10:06:56.40,46.5703747,7.9221017,1541.974,14.15,-34.53,12.82,1.275,1.371,0.24,292.28958,0.33530,3,17

2023-10-01 10:06:56.60,46.5704000,7.9220120,1539.457,13.94,-34.34,12.34,1.278,1.374,0.24,292.09766,0.31868,3,17

2023-10-01 10:06:56.80,46.5704252,7.9219224,1537.036,14.02,-34.13,12.11,1.280,1.376,0.23,292.33972,0.33366,3,17

2023-10-01 10:06:57.00,46.5704502,7.9218328,1534.698,13.75,-34.19,11.68,1.279,1.378,0.18,291.90660,0.29983,3,17

2023-10-01 10:06:57.20,46.5704748,7.9217438,1532.400,13.66,-34.04,11.23,1.279,1.382,0.22,291.86664,0.32429,3,17

2023-10-01 10:06:57.40,46.5704994,7.9216550,1530.221,13.59,-33.97,10.68,1.279,1.385,0.20,291.81104,0.32700,3,17

2023-10-01 10:06:57.60,46.5705237,7.9215665,1528.117,13.55,-33.97,10.26,1.278,1.388,0.19,291.74482,0.31619,3,17

2023-10-01 10:06:57.80,46.5705482,7.9214780,1526.154,13.60,-33.55,9.78,1.278,1.390,0.21,292.06510,0.32104,3,16

2023-10-01 10:06:58.00,46.5705729,7.9213910,1524.228,13.80,-33.40,9.31,1.279,1.393,0.24,292.45438,0.40186,3,18

2023-10-01 10:06:58.20,46.5705977,7.9213046,1522.385,13.83,-33.05,8.88,1.278,1.395,0.21,292.70954,0.32086,3,17

2023-10-01 10:06:58.40,46.5706227,7.9212191,1520.603,13.98,-32.76,8.66,1.279,1.399,0.26,293.11632,0.41799,3,17

2023-10-01 10:06:58.60,46.5706480,7.9211340,1518.819,14.14,-32.61,8.99,1.281,1.403,0.26,293.44302,0.43455,3,18

2023-10-01 10:06:58.80,46.5706737,7.9210492,1516.994,14.34,-32.32,9.38,1.285,1.408,0.29,293.92110,0.48691,3,18

2023-10-01 10:06:59.00,46.5706998,7.9209658,1515.040,14.65,-31.86,9.79,1.289,1.411,0.26,294.68870,0.44031,3,18

2023-10-01 10:06:59.20,46.5707262,7.9208826,1512.996,14.74,-31.92,10.59,1.289,1.415,0.24,294.78706,0.40924,3,18

2023-10-01 10:06:59.40,46.5707527,7.9207991,1510.868,14.59,-31.88,10.99,1.288,1.416,0.20,294.58636,0.31659,3,17

2023-10-01 10:06:59.60,46.5707792,7.9207161,1508.633,14.83,-31.81,11.21,1.285,1.417,0.19,294.99618,0.28487,3,17

2023-10-01 10:06:59.80,46.5708059,7.9206330,1506.327,14.82,-31.95,11.77,1.286,1.420,0.26,294.87924,0.41264,3,18

2023-10-01 10:07:00.00,46.5708328,7.9205499,1503.943,15.06,-31.70,12.07,1.289,1.424,0.27,295.40820,0.41937,3,19

2023-10-01 10:07:00.20,46.5708600,7.9204666,1501.540,15.11,-31.76,12.54,1.289,1.426,0.21,295.44932,0.34142,3,19

2023-10-01 10:07:00.40,46.5708874,7.9203842,1498.943,15.41,-31.61,13.11,1.292,1.432,0.31,295.98522,0.56578,3,18

2023-10-01 10:07:00.60,46.5709155,7.9203014,1496.285,15.81,-31.77,13.47,1.294,1.436,0.23,296.46228,0.39155,3,18

2023-10-01 10:07:00.80,46.5709441,7.9202188,1493.543,16.02,-31.68,13.81,1.297,1.440,0.28,296.82718,0.47518,3,19

2023-10-01 10:07:01.00,46.5709733,7.9201366,1490.773,16.41,-31.46,13.84,1.299,1.445,0.25,297.54566,0.42236,3,19

2023-10-01 10:07:01.20,46.5710030,7.9200545,1487.977,16.59,-31.53,14.06,1.297,1.444,0.18,297.75782,0.30650,3,18

2023-10-01 10:07:01.40,46.5710331,7.9199724,1485.158,16.80,-31.39,14.17,1.296,1.446,0.19,298.15334,0.31817,3,18

2023-10-01 10:07:01.60,46.5710637,7.9198904,1482.359,17.11,-31.26,14.21,1.296,1.449,0.25,298.69106,0.40726,3,20

2023-10-01 10:07:01.80,46.5710948,7.9198088,1479.533,17.40,-31.15,14.29,1.299,1.454,0.31,299.18134,0.57550,3,20

2023-10-01 10:07:02.00,46.5711265,7.9197280,1476.663,17.77,-30.89,14.35,1.304,1.457,0.26,299.90662,0.49782,3,20

2023-10-01 10:07:02.20,46.5711589,7.9196475,1473.756,18.33,-30.79,14.64,1.308,1.462,0.30,300.76000,0.56790,3,19

2023-10-01 10:07:02.40,46.5711921,7.9195674,1470.818,18.55,-30.68,14.69,1.309,1.466,0.23,301.16638,0.40063,3,19

2023-10-01 10:07:02.60,46.5712258,7.9194875,1467.892,18.82,-30.63,14.60,1.314,1.473,0.40,301.56932,0.78327,3,20

2023-10-01 10:07:02.80,46.5712598,7.9194075,1464.951,18.99,-30.69,14.71,1.324,1.482,0.43,301.74530,0.82265,3,19

2023-10-01 10:07:03.00,46.5712943,7.9193278,1461.980,19.38,-30.61,14.78,1.330,1.485,0.22,302.33404,0.39952,3,19

2023-10-01 10:07:03.20,46.5713295,7.9192480,1459.071,19.61,-30.48,14.66,1.328,1.485,0.20,302.76086,0.35655,3,19

2023-10-01 10:07:03.40,46.5713651,7.9191689,1456.085,19.88,-30.55,14.86,1.327,1.486,0.19,303.05348,0.35443,3,20

2023-10-01 10:07:03.60,46.5714013,7.9190893,1453.131,20.21,-30.54,14.87,1.325,1.487,0.19,303.49334,0.32135,3,20

2023-10-01 10:07:03.80,46.5714378,7.9190100,1450.145,20.23,-30.47,15.07,1.324,1.490,0.24,303.58180,0.41920,3,20

2023-10-01 10:07:04.00,46.5714745,7.9189304,1447.133,20.45,-30.56,15.06,1.327,1.494,0.27,303.79258,0.53632,3,20

2023-10-01 10:07:04.20,46.5715118,7.9188512,1444.093,21.04,-30.32,15.22,1.328,1.497,0.23,304.75686,0.42596,3,20

2023-10-01 10:07:04.40,46.5715501,7.9187720,1441.063,21.44,-30.30,15.24,1.331,1.501,0.25,305.28624,0.51711,3,20

2023-10-01 10:07:04.60,46.5715892,7.9186937,1437.999,21.93,-30.04,15.24,1.331,1.504,0.23,306.13010,0.45117,3,20

2023-10-01 10:07:04.80,46.5716292,7.9186157,1434.928,22.50,-29.87,15.34,1.334,1.510,0.31,306.98682,0.55581,3,19

2023-10-01 10:07:05.00,46.5716704,7.9185383,1431.813,23.14,-29.50,15.76,1.337,1.515,0.26,308.11032,0.56207,3,20

2023-10-01 10:07:05.20,46.5717127,7.9184622,1428.618,23.93,-28.89,16.11,1.341,1.519,0.24,309.63772,0.69119,3,19

2023-10-01 10:07:05.40,46.5717564,7.9183875,1425.343,24.63,-28.49,16.40,1.344,1.523,0.23,310.84760,0.65398,3,19

2023-10-01 10:07:05.60,46.5718015,7.9183143,1422.016,25.48,-27.86,16.46,1.344,1.524,0.19,312.44656,0.53882,3,19

2023-10-01 10:07:05.80,46.5718482,7.9182424,1418.685,26.36,-27.41,16.65,1.344,1.528,0.22,313.87738,0.57413,3,20

2023-10-01 10:07:06.00,46.5718964,7.9181717,1415.369,26.98,-27.14,16.60,1.345,1.533,0.27,314.83494,0.58468,3,20

2023-10-01 10:07:06.20,46.5719454,7.9181017,1412.064,27.41,-26.74,16.41,1.348,1.539,0.27,315.70478,0.55276,3,20

2023-10-01 10:07:06.40,46.5719953,7.9180322,1408.832,27.95,-26.46,16.24,1.354,1.546,0.30,316.56356,0.78933,3,20

2023-10-01 10:07:06.60,46.5720462,7.9179642,1405.542,28.58,-26.06,16.17,1.358,1.554,0.23,317.64968,0.52307,3,19

2023-10-01 10:07:06.80,46.5720982,7.9178971,1402.290,29.27,-25.48,16.18,1.366,1.564,0.34,318.96106,0.98472,3,18

2023-10-01 10:07:07.00,46.5721518,7.9178328,1399.032,30.07,-24.31,16.16,1.374,1.574,0.32,321.04488,0.52177,3,18

2023-10-01 10:07:07.20,46.5722065,7.9177712,1395.781,30.73,-23.14,16.10,1.380,1.584,0.33,323.02166,0.70188,3,18

2023-10-01 10:07:07.40,46.5722626,7.9177133,1392.495,31.57,-21.66,16.28,1.386,1.594,0.35,325.55012,0.44837,3,18

2023-10-01 10:07:07.60,46.5723202,7.9176587,1389.215,32.28,-20.42,16.36,1.390,1.605,0.37,327.68204,0.50177,3,18

2023-10-01 10:07:07.80,46.5723789,7.9176077,1385.848,33.11,-19.08,16.61,1.395,1.619,0.42,330.05054,0.52366,3,18

2023-10-01 10:07:08.00,46.5724394,7.9175594,1382.530,33.75,-17.97,16.97,1.400,1.633,0.44,331.96970,0.48966,3,18

2023-10-01 10:07:08.20,46.5725006,7.9175139,1379.106,34.16,-16.98,17.25,1.407,1.648,0.46,333.57262,0.73951,3,18

2023-10-01 10:07:08.40,46.5725630,7.9174714,1375.651,34.93,-15.83,17.39,1.413,1.663,0.44,335.62696,0.44760,3,18

2023-10-01 10:07:08.60,46.5726264,7.9174313,1372.197,35.37,-15.04,17.31,1.418,1.677,0.46,336.96656,0.56186,3,18

2023-10-01 10:07:08.80,46.5726904,7.9173935,1368.737,35.70,-14.05,17.20,1.425,1.693,0.47,338.52056,0.75282,3,18

2023-10-01 10:07:09.00,46.5727555,7.9173581,1365.315,36.35,-13.27,17.21,1.432,1.709,0.41,339.93824,0.47321,3,18

2023-10-01 10:07:09.20,46.5728214,7.9173253,1361.895,36.89,-11.95,17.02,1.436,1.726,0.40,342.04760,0.43185,3,18

2023-10-01 10:07:09.40,46.5728879,7.9172955,1358.487,37.03,-11.02,16.92,1.440,1.743,0.41,343.42556,0.47212,3,19

2023-10-01 10:07:09.60,46.5729549,7.9172683,1355.128,37.43,-9.90,16.58,1.444,1.761,0.40,345.18220,0.42350,3,19

2023-10-01 10:07:09.80,46.5730229,7.9172442,1351.855,37.99,-8.51,16.47,1.448,1.778,0.41,347.37388,0.45746,3,19

2023-10-01 10:07:10.00,46.5730912,7.9172235,1348.590,37.97,-7.40,16.16,1.453,1.797,0.50,348.97000,0.63092,3,19

